Cust_ID,Target,Age,Gender,Balance,Occupation,No_OF_CR_TXNS,AGE_BKT,Holding_Period,SCR
C7342,0,43,M,296832.95,SELF-EMP,16,41-45,24,357
C7343,0,55,M,28638.27,SAL,19,>50,19,489
C7344,0,36,M,45401.8,SAL,16,36-40,13,285
C7345,0,41,M,42082.75,SELF-EMP,12,41-45,15,732
C7346,0,34,M,9177.95,SELF-EMP,3,31-35,22,566
C7347,0,35,M,2500.1,SELF-EMP,13,31-35,5,320
C7348,0,38,M,42407.19,SELF-EMP,19,36-40,19,926
C7349,0,25,M,7732.52,SELF-EMP,13,<25,12,939
C7350,0,42,M,258623.16,SELF-EMP,18,41-45,19,730
C7351,0,26,M,70913.14,SELF-EMP,18,26-30,3,838
C7352,0,55,M,23891.24,SELF-EMP,14,>50,1,335
C7353,0,55,M,327892.53,SELF-EMP,19,>50,26,171
C7354,0,40,M,330330.67,SELF-EMP,12,36-40,25,437
C7355,0,50,M,291992.92,PROF,11,46-50,20,742
C7356,0,37,M,116743.4,SELF-EMP,11,36-40,19,678
C7357,0,35,M,65071.47,SELF-EMP,16,31-35,14,963
C7358,0,37,M,106063.09,SELF-EMP,5,36-40,7,337
C7359,0,32,M,72033.22,SELF-EMP,12,31-35,1,942
C7360,0,35,M,32234.32,SAL,20,31-35,19,687
C7361,0,41,M,327725.39,SELF-EMP,14,41-45,24,274
C7362,0,29,M,638601.01,SELF-EMP,5,26-30,1,979
C7363,0,35,M,256486.72,SELF-EMP,18,31-35,16,788
C7364,0,46,M,30914.7,SELF-EMP,20,46-50,3,871
C7365,0,34,M,39005.63,SELF-EMP,18,31-35,9,730
C7366,0,53,M,43867.88,SELF-EMP,10,>50,28,811
C7367,0,33,M,73746.09,SELF-EMP,13,31-35,1,610
C7368,0,33,M,309830.72,SELF-EMP,9,31-35,25,724
C7369,0,44,M,136301.41,PROF,7,41-45,5,573
C7370,0,26,M,8547.94,SELF-EMP,18,26-30,13,595
C7371,0,34,M,194153.9,SELF-EMP,13,31-35,23,957
C7372,0,38,M,138650.31,SAL,20,36-40,19,805
C7373,0,22,M,88240.97,SELF-EMP,8,<25,17,404
C7374,0,29,M,78782.92,SELF-EMP,18,26-30,4,847
C7375,0,26,M,41999,SELF-EMP,11,26-30,13,581
C7376,0,34,M,65432.96,SELF-EMP,7,31-35,17,655
C7377,0,35,M,717621.89,SELF-EMP,4,31-35,4,283
C7378,0,23,M,66572.47,SELF-EMP,17,<25,26,902
C7379,0,47,M,147491.24,SELF-EMP,5,46-50,16,516
C7380,0,41,M,97896.51,SELF-EMP,11,41-45,9,477
C7381,0,51,M,367687.5,SELF-EMP,10,>50,19,288
C7382,0,43,M,82883.33,SAL,6,41-45,4,441
C7383,0,52,M,341989.99,PROF,4,>50,12,870
C7384,0,31,M,878550.06,PROF,11,31-35,4,552
C7385,0,55,M,139590.02,SAL,10,>50,12,746
C7386,0,43,M,55784.39,SAL,17,41-45,1,828
C7387,0,44,M,188915.47,SAL,14,41-45,15,264
C7388,0,38,M,169052.77,SELF-EMP,16,36-40,0,447
C7389,0,26,M,260271.96,SAL,16,26-30,31,347
C7390,0,55,M,347855.99,SAL,4,>50,5,621
C7391,0,28,M,67309.4,PROF,10,26-30,31,328
C7392,0,33,M,234276.81,SELF-EMP,6,31-35,9,998
C7393,0,26,M,270959.19,PROF,8,26-30,5,820
C7394,0,44,M,100430.34,PROF,4,41-45,29,715
C7395,0,43,M,9747.05,PROF,10,41-45,31,764
C7396,0,51,M,119026.8,SAL,5,>50,5,682
C7397,0,37,M,53023.84,SAL,18,36-40,28,428
C7398,0,42,M,45829.12,SELF-EMP,2,41-45,2,833
C7399,0,34,M,39868.52,SAL,2,31-35,21,657
C7400,0,35,M,139673.12,SAL,2,31-35,10,317
C7401,0,36,M,27234.31,SAL,13,36-40,29,207
C7402,0,39,M,48165.26,SAL,5,36-40,26,804
C7403,0,54,M,39380.72,SAL,3,>50,14,460
C7404,0,46,M,139870.18,SAL,1,46-50,11,884
C7405,0,43,M,25696.22,SAL,0,41-45,7,851
C7406,0,24,M,19314.6,SELF-EMP,15,<25,27,388
C7407,0,53,M,12812.21,PROF,12,>50,30,378
C7408,0,32,M,17031.76,SAL,2,31-35,0,134
C7409,0,48,M,90660.06,SAL,17,46-50,18,535
C7410,0,46,M,319404.38,SAL,6,46-50,19,218
C7411,0,42,M,0,SAL,19,41-45,30,903
C7412,0,27,M,76795.69,SAL,16,26-30,12,568
C7413,0,43,M,2651.22,SAL,13,41-45,6,766
C7414,0,29,M,198775.64,SAL,11,26-30,12,710
C7415,0,43,M,382997.13,SAL,3,41-45,23,582
C7416,0,32,M,73762.71,SAL,7,31-35,23,537
C7417,0,29,M,69944.1,SAL,0,26-30,19,965
C7418,0,35,M,251553.27,SAL,13,31-35,10,742
C7419,0,27,M,34758.71,SELF-EMP,17,26-30,1,862
C7420,0,36,M,435341.5,PROF,17,36-40,2,377
C7421,0,37,M,34137.96,SAL,9,36-40,12,265
C7422,0,40,M,9505.21,SAL,3,36-40,8,564
C7423,0,30,M,158275.18,SAL,10,26-30,27,268
C7424,0,30,M,13852.75,SAL,15,26-30,14,460
C7425,0,54,M,57690.75,SAL,20,>50,21,763
C7426,0,42,M,85303.9,SAL,15,41-45,8,821
C7427,0,41,M,57053.9,SAL,10,41-45,15,203
C7428,0,31,M,46466.83,SAL,8,31-35,12,469
C7429,0,35,M,38574.54,SAL,7,31-35,25,414
C7430,0,35,M,234199.27,SAL,16,31-35,0,552
C7431,0,48,M,342855.33,SAL,18,46-50,27,569
C7432,0,45,M,348269.9,SAL,11,41-45,13,986
C7433,0,34,M,927265.41,SAL,12,31-35,15,873
C7434,0,30,M,206007.6,SAL,6,26-30,11,581
C7435,0,26,M,497035.18,SAL,9,26-30,18,436
C7436,0,31,M,700421.59,SAL,2,31-35,30,719
C7437,0,24,M,740379.52,PROF,10,<25,25,832
C7438,0,33,M,137261.08,SAL,19,31-35,20,807
C7439,0,25,M,433572.6,SAL,7,<25,28,133
C7440,0,30,M,381439.94,SAL,10,26-30,13,321
C7441,0,44,M,318078.09,SAL,4,41-45,23,581
C7442,0,32,M,536593.79,PROF,9,31-35,23,109
C7443,0,32,M,37318.9,SAL,9,31-35,3,273
C7444,0,36,M,285746.46,SELF-EMP,18,36-40,4,535
C7445,0,35,M,150504.42,SELF-EMP,17,31-35,9,542
C7446,0,39,M,102472.59,SAL,3,36-40,14,366
C7447,0,47,M,8894.33,SAL,13,46-50,20,823
C7448,0,35,M,450131.5,SELF-EMP,13,31-35,0,111
C7449,0,44,M,218043.63,SAL,15,41-45,18,502
C7450,0,29,M,403396.4,SAL,3,26-30,8,275
C7451,0,33,M,97686.76,SELF-EMP,19,31-35,18,377
C7452,0,36,M,8124.03,SAL,1,36-40,4,851
C7453,0,36,M,15238.8,PROF,10,36-40,8,390
C7454,0,55,M,482280.37,SAL,10,>50,18,995
C7455,0,55,M,153964.52,SAL,9,>50,2,244
C7456,0,26,M,322380.94,SELF-EMP,14,26-30,0,971
C7457,0,55,M,48155.75,SAL,11,>50,0,956
C7458,0,37,M,14131.63,PROF,19,36-40,15,899
C7459,0,52,M,54692.32,SAL,11,>50,31,128
C7460,0,52,M,60167.68,SAL,7,>50,24,350
C7461,0,44,M,180727.56,SAL,9,41-45,28,230
C7462,0,37,M,167035.06,SELF-EMP,18,36-40,2,249
C7463,0,43,M,146775.21,SAL,5,41-45,16,661
C7464,0,37,M,37573.53,SAL,2,36-40,30,936
C7465,0,26,M,184521.43,PROF,12,26-30,1,882
C7466,0,30,M,201680.54,PROF,17,26-30,7,991
C7467,0,32,M,665483.43,SAL,10,31-35,11,980
C7468,0,23,M,370783.97,SAL,5,<25,8,207
C7469,0,25,M,411698.8,SAL,12,<25,7,130
C7470,0,27,M,23739.41,SELF-EMP,11,26-30,9,579
C7471,0,27,M,323367.75,SAL,18,26-30,1,460
C7472,0,26,M,625942.51,SELF-EMP,17,26-30,30,442
C7473,0,24,M,49158.1,SAL,4,<25,1,736
C7474,0,21,M,47561.59,SAL,15,<25,2,222
C7475,0,22,M,21311.92,PROF,10,<25,10,440
C7476,0,23,M,160903.23,SAL,17,<25,11,463
C7477,0,27,M,239930.85,SAL,20,26-30,7,278
C7478,0,24,M,247492.39,SAL,18,<25,29,491
C7479,0,21,M,148834.15,SAL,4,<25,4,983
C7480,0,30,M,42378.79,SAL,5,26-30,10,429
C7481,0,29,M,38509.84,SAL,15,26-30,2,618
C7482,0,21,M,60711.11,SAL,9,<25,5,320
C7483,0,33,M,324384.07,SAL,9,31-35,0,499
C7484,0,55,M,300018.16,SAL,4,>50,18,116
C7485,0,49,M,181568.21,SAL,4,46-50,0,603
C7486,0,35,M,13858.42,SAL,18,31-35,5,563
C7487,0,53,M,92096.25,SAL,16,>50,27,393
C7488,0,53,M,28285.16,SAL,15,>50,10,904
C7489,0,53,M,142304.73,SAL,3,>50,28,161
C7490,0,53,M,111590.62,SAL,18,>50,28,117
C7491,0,31,M,200706.8,SAL,14,31-35,7,790
C7492,0,44,M,119064.86,SAL,16,41-45,3,589
C7493,0,54,M,290683.28,SAL,18,>50,13,516
C7494,0,51,M,123536.69,SAL,12,>50,22,342
C7495,0,23,M,224429.39,PROF,17,<25,14,537
C7496,0,47,M,67547.2,SAL,20,46-50,10,143
C7497,0,53,M,536.6,SAL,9,>50,28,930
C7498,0,44,M,55179.62,PROF,18,41-45,17,450
C7499,0,54,M,338678.25,SAL,19,>50,6,966
C7500,0,34,M,502431.72,SAL,6,31-35,15,418
C7501,0,47,M,230067.74,SAL,13,46-50,6,744
C7502,0,37,M,388247.82,SELF-EMP,10,36-40,17,710
C7503,0,40,M,17668.7,SAL,12,36-40,9,520
C7504,0,50,M,352058.18,SAL,12,46-50,0,195
C7505,0,32,M,56205.25,SAL,14,31-35,7,854
C7506,0,41,M,22572.4,SAL,3,41-45,20,557
C7507,0,54,M,402336.5,PROF,18,>50,20,453
C7508,0,54,M,323527.85,SAL,20,>50,26,255
C7509,0,52,M,23879.13,SAL,8,>50,13,502
C7510,0,34,M,10970.17,PROF,5,31-35,23,967
C7511,0,29,M,77330.01,SAL,8,26-30,29,631
C7512,0,42,M,97112.61,SAL,2,41-45,1,966
C7513,0,28,M,186250.26,PROF,14,26-30,20,492
C7514,0,26,M,692717.29,PROF,1,26-30,18,378
C7515,0,28,M,140206.15,SAL,12,26-30,18,171
C7516,0,47,M,36198.28,SAL,19,46-50,19,673
C7517,0,47,M,177575.37,SAL,18,46-50,26,250
C7518,0,49,M,148577.05,SAL,12,46-50,19,419
C7519,0,25,M,44795.72,SAL,10,<25,21,183
C7520,0,45,M,280748.57,SAL,11,41-45,6,495
C7521,0,21,M,325959.29,PROF,12,<25,22,655
C7522,0,26,M,667607.13,PROF,5,26-30,6,124
C7523,0,38,M,56864.48,PROF,4,36-40,3,243
C7524,0,45,M,16355.76,SELF-EMP,0,41-45,9,468
C7525,0,37,M,14941.09,SAL,20,36-40,17,686
C7526,0,30,M,53776.62,SAL,5,26-30,22,128
C7527,0,39,M,111363.43,SAL,4,36-40,22,566
C7528,0,31,M,20022.25,PROF,17,31-35,28,922
C7529,0,31,M,10259.01,SELF-EMP,8,31-35,3,272
C7530,0,54,M,207528.64,PROF,4,>50,29,693
C7531,0,51,M,25797.28,SAL,4,>50,23,409
C7532,0,51,M,106738.51,SAL,10,>50,13,873
C7533,0,25,M,31554.48,SAL,14,<25,22,657
C7534,0,49,M,86002.73,SAL,18,46-50,3,250
C7535,0,31,M,28694.94,PROF,8,31-35,14,929
C7536,0,42,M,222556.91,SAL,0,41-45,0,733
C7537,0,35,M,30046.88,PROF,3,31-35,12,924
C7538,0,32,M,377175.31,SELF-EMP,13,31-35,16,202
C7539,0,34,M,48639.28,SAL,1,31-35,29,130
C7540,0,29,M,53539.82,SAL,2,26-30,7,743
C7541,0,41,M,467770.59,SAL,9,41-45,30,561
C7542,0,52,M,405489.6,SAL,17,>50,6,675
C7543,0,53,M,2833.14,SELF-EMP,18,>50,11,254
C7544,0,34,M,197280.95,SAL,5,31-35,10,173
C7545,0,33,M,19240.63,SAL,11,31-35,30,897
C7546,0,26,M,91612.12,PROF,12,26-30,22,254
C7547,0,42,M,100642.27,SAL,4,41-45,1,263
C7548,0,35,M,50283.22,SAL,12,31-35,0,463
C7549,0,55,M,149979.56,PROF,4,>50,15,485
C7550,0,30,M,45345.74,PROF,13,26-30,2,359
C7551,0,54,M,7500,SELF-EMP,18,>50,8,956
C7552,0,23,M,75611.81,SELF-EMP,16,<25,13,383
C7553,0,35,M,100429.46,SAL,0,31-35,3,120
C7554,0,41,M,2842.48,SAL,0,41-45,15,920
C7555,0,24,M,112116.29,SELF-EMP,6,<25,26,210
C7556,0,34,M,56536.18,SELF-EMP,4,31-35,31,820
C7557,0,45,M,55289.35,SELF-EMP,19,41-45,18,596
C7558,0,55,M,375637.82,SAL,4,>50,4,451
C7559,0,39,M,555433.86,PROF,13,36-40,0,786
C7560,0,37,M,7329.73,SAL,18,36-40,16,202
C7561,0,27,M,166776.92,SAL,15,26-30,7,402
C7562,0,40,M,20776.8,SELF-EMP,0,36-40,19,803
C7563,0,25,M,11732.24,SELF-EMP,14,<25,10,268
C7564,0,53,M,70437.22,SELF-EMP,16,>50,0,456
C7565,0,34,M,150892.89,SELF-EMP,0,31-35,5,351
C7566,0,49,M,64364.3,SAL,11,46-50,28,428
C7567,0,27,M,37940.44,PROF,20,26-30,31,362
C7568,0,52,M,41526.86,PROF,0,>50,6,907
C7569,0,54,M,294671.05,SAL,5,>50,28,165
C7570,0,22,M,189365.19,SAL,5,<25,27,712
C7571,0,34,M,439404.85,PROF,15,31-35,7,831
C7572,0,41,M,65459.01,SELF-EMP,7,41-45,22,245
C7573,0,34,M,382190.75,PROF,19,31-35,31,707
C7574,0,47,M,140974.13,SAL,0,46-50,26,784
C7575,0,47,M,46435.15,SAL,11,46-50,26,237
C7576,0,55,M,338506.27,SAL,0,>50,2,644
C7577,0,24,M,120687.76,SAL,9,<25,13,619
C7578,0,29,M,374042.99,SELF-EMP,19,26-30,24,997
C7579,0,32,M,166845.2,SAL,13,31-35,24,513
C7580,0,27,M,298923.77,PROF,15,26-30,19,918
C7581,0,25,M,169220.92,SELF-EMP,16,<25,15,471
C7582,0,37,M,145989.28,SAL,12,36-40,14,315
C7583,0,50,M,215631.35,PROF,4,46-50,26,881
C7584,0,25,M,172053.66,SAL,1,<25,19,539
C7585,0,36,M,34025.66,NA,8,36-40,18,267
C7586,0,41,M,21936.55,SELF-EMP,3,41-45,23,666
C7587,0,41,M,332442.45,PROF,19,41-45,30,279
C7588,0,43,M,35748.59,NA,15,41-45,29,277
C7589,0,27,M,326624.65,NA,6,26-30,2,265
C7590,0,28,M,70913.14,NA,16,26-30,2,733
C7591,0,36,M,21353.08,NA,14,36-40,30,370
C7592,0,44,M,156583.34,PROF,10,41-45,16,177
C7593,0,45,M,12678.21,NA,2,41-45,18,889
C7594,0,45,M,364393.64,NA,8,41-45,15,669
C7595,0,38,M,86785.65,PROF,3,36-40,31,310
C7596,0,22,M,179133.22,SELF-EMP,0,<25,0,137
C7597,0,25,M,347949.39,NA,16,<25,27,151
C7598,0,30,M,54660.44,SELF-EMP,8,26-30,22,940
C7599,0,55,M,74845.67,SELF-EMP,2,>50,22,975
C7600,0,40,M,383857.33,NA,6,36-40,29,420
C7601,0,30,M,2789.52,SELF-EMP,3,26-30,7,171
C7602,0,41,M,127084.23,SELF-EMP,12,41-45,3,877
C7603,0,38,M,16535.69,NA,6,36-40,21,152
C7604,0,51,M,358104.49,NA,3,>50,22,833
C7605,0,46,M,62918.9,NA,3,46-50,5,621
C7606,0,44,M,96024.46,PROF,12,41-45,9,211
C7607,0,27,M,107857.09,NA,10,26-30,6,216
C7608,0,53,M,354757.7,SELF-EMP,19,>50,4,745
C7609,0,37,M,96854.26,NA,19,36-40,23,276
C7610,0,27,M,144548.84,SELF-EMP,15,26-30,31,491
C7611,0,46,M,362621.67,NA,9,46-50,2,770
C7612,0,28,M,129676.39,NA,13,26-30,21,756
C7613,0,32,M,333848.88,NA,15,31-35,16,935
C7614,0,45,M,2519.34,NA,7,41-45,3,196
C7615,0,55,M,315324.29,SAL,15,>50,14,127
C7616,0,41,M,13766.06,NA,17,41-45,3,643
C7617,0,30,M,128962.98,NA,10,26-30,2,551
C7618,0,47,M,393286.32,NA,16,46-50,21,169
C7619,0,54,M,168993.45,NA,3,>50,23,328
C7620,0,43,M,41511.14,NA,6,41-45,20,481
C7621,0,47,M,50056.52,NA,15,46-50,25,861
C7622,0,30,M,43298.88,PROF,18,26-30,4,198
C7623,0,28,M,397035.39,PROF,6,26-30,17,723
C7624,0,37,M,349955.74,SELF-EMP,4,36-40,18,574
C7625,0,27,M,51935.39,NA,4,26-30,27,201
C7626,0,51,M,72943.9,PROF,7,>50,28,663
C7627,0,28,M,238169.22,NA,1,26-30,9,162
C7628,0,51,M,491995.21,NA,16,>50,30,398
C7629,0,36,M,346448.62,NA,16,36-40,3,172
C7630,0,42,M,141686.77,NA,12,41-45,4,216
C7631,0,41,M,256185.14,NA,1,41-45,5,253
C7632,0,41,M,55191.75,NA,8,41-45,9,191
C7633,0,46,M,24175.72,NA,2,46-50,19,596
C7634,0,48,M,96244.03,NA,1,46-50,24,147
C7635,0,38,M,67740.69,NA,6,36-40,25,125
C7636,0,28,M,34294.69,NA,1,26-30,3,935
C7637,0,23,M,215219.19,PROF,17,<25,6,327
C7638,0,52,M,10239.85,NA,16,>50,19,272
C7639,0,26,M,289679,SELF-EMP,10,26-30,25,434
C7640,0,37,M,483355.59,NA,7,36-40,21,589
C7641,0,48,M,73831.69,NA,1,46-50,31,570
C7642,0,54,M,392899.63,SAL,15,>50,4,836
C7643,0,50,M,53655.52,PROF,12,46-50,20,968
C7644,0,51,M,188502.35,NA,14,>50,10,355
C7645,0,48,M,106025.8,PROF,8,46-50,27,645
C7646,0,34,M,233236.24,SELF-EMP,4,31-35,21,653
C7647,0,28,M,9768.5,SELF-EMP,0,26-30,12,724
C7648,0,32,M,95762.66,PROF,14,31-35,2,424
C7649,0,45,M,106601.47,NA,0,41-45,25,488
C7650,0,48,M,12614.17,SELF-EMP,8,46-50,25,692
C7651,0,50,M,41218.72,NA,2,46-50,3,743
C7652,0,32,M,539289.57,NA,18,31-35,11,689
C7653,0,23,M,426885.28,SAL,13,<25,29,718
C7654,0,32,M,58514.52,SELF-EMP,3,31-35,17,330
C7655,0,32,M,383203.78,SELF-EMP,7,31-35,6,290
C7656,0,44,M,68280.59,NA,16,41-45,0,325
C7657,0,51,M,24478.07,SELF-EMP,0,>50,9,281
C7658,0,40,M,344854.47,NA,20,36-40,12,688
C7659,0,33,M,378051.23,SELF-EMP,8,31-35,0,582
C7660,0,33,M,41938.05,NA,2,31-35,25,546
C7661,0,27,M,60053.01,NA,17,26-30,4,543
C7662,0,35,M,77706.35,SAL,5,31-35,18,793
C7663,0,30,M,44709.5,NA,9,26-30,2,507
C7664,0,30,M,86300.77,PROF,5,26-30,13,339
C7665,0,39,M,59259.41,NA,2,36-40,28,984
C7666,0,41,M,5787.57,NA,11,41-45,8,683
C7667,0,47,M,95393.21,NA,18,46-50,16,688
C7668,0,38,M,68278.68,NA,11,36-40,18,324
C7669,0,45,M,107456.95,NA,10,41-45,28,846
C7670,0,37,M,70858.23,PROF,17,36-40,8,105
C7671,0,43,M,88452.66,PROF,6,41-45,9,998
C7672,0,49,M,9259.58,PROF,3,46-50,4,973
C7673,0,46,M,44357.71,PROF,7,46-50,24,214
C7674,0,44,M,34335.6,PROF,4,41-45,23,568
C7675,0,51,M,9798.64,PROF,14,>50,1,855
C7676,0,33,M,14735.95,NA,11,31-35,23,283
C7677,0,31,M,43383.52,NA,4,31-35,21,100
C7678,0,32,M,6936.27,NA,7,31-35,1,275
C7679,0,36,M,7194.72,PROF,16,36-40,5,979
C7680,0,37,M,8823.04,PROF,13,36-40,30,778
C7681,0,29,M,16917.55,SELF-EMP,14,26-30,31,512
C7682,0,53,M,33500.43,SAL,4,>50,27,584
C7683,0,30,M,65515.81,NA,17,26-30,7,980
C7684,0,43,M,143898.37,PROF,15,41-45,7,364
C7685,0,33,M,15223.54,NA,7,31-35,15,643
C7686,0,36,M,219925.07,SELF-EMP,9,36-40,3,571
C7687,0,21,M,78965.16,NA,14,<25,22,989
C7688,0,46,M,418211.86,PROF,12,46-50,26,894
C7689,0,50,M,47973.4,PROF,1,46-50,29,476
C7690,0,45,M,50244.52,NA,5,41-45,10,614
C7691,0,26,M,29579.97,PROF,9,26-30,28,475
C7692,0,37,M,28735.73,NA,1,36-40,0,913
C7693,0,37,M,347511.64,SELF-EMP,8,36-40,23,924
C7694,0,48,M,213218.24,SELF-EMP,16,46-50,22,490
C7695,0,53,M,344874.41,PROF,9,>50,22,200
C7696,0,53,M,229119.5,NA,3,>50,24,448
C7697,0,46,M,45670.37,NA,10,46-50,21,839
C7698,0,46,M,2862.28,NA,10,46-50,23,294
C7699,0,52,M,8672.03,PROF,4,>50,4,907
C7700,0,53,M,364340.22,NA,10,>50,9,517
C7701,0,26,M,355683.33,NA,10,26-30,11,480
C7702,0,37,M,348605.97,NA,10,36-40,8,894
C7703,0,32,M,672674.93,NA,2,31-35,12,942
C7704,0,37,M,153986.12,PROF,4,36-40,16,604
C7705,0,26,M,340645.72,PROF,7,26-30,3,341
C7706,0,51,M,10933.68,NA,2,>50,16,114
C7707,0,40,M,79749.48,NA,5,36-40,2,823
C7708,0,51,M,15643.21,PROF,9,>50,15,981
C7709,0,27,M,67615.78,NA,17,26-30,7,707
C7710,0,37,M,33694.83,NA,17,36-40,31,973
C7711,0,28,M,48459.82,NA,20,26-30,3,103
C7712,0,25,M,75344.9,PROF,17,<25,6,381
C7713,0,34,M,112189.61,NA,11,31-35,3,830
C7714,0,31,M,70316.44,PROF,14,31-35,1,544
C7715,0,28,M,77010.84,NA,5,26-30,26,642
C7716,0,54,M,114865.65,NA,12,>50,21,504
C7717,0,35,M,16840.98,NA,14,31-35,26,113
C7718,0,34,M,91840.07,SELF-EMP,2,31-35,15,471
C7719,0,28,M,45461.83,NA,4,26-30,19,976
C7720,0,36,M,385720.78,PROF,17,36-40,23,945
C7721,0,33,M,86347.61,PROF,10,31-35,17,890
C7722,0,23,M,151471.87,SELF-EMP,8,<25,29,350
C7723,0,24,M,358612.87,SAL,0,<25,13,333
C7724,0,40,M,411914.93,PROF,15,36-40,16,863
C7725,0,35,M,51448.97,PROF,1,31-35,25,669
C7726,0,47,M,778541.48,NA,13,46-50,3,685
C7727,0,26,M,10211.92,SAL,15,26-30,23,701
C7728,0,55,M,21768.58,NA,14,>50,12,212
C7729,0,31,M,105492.62,NA,13,31-35,19,945
C7730,0,39,M,28198.09,PROF,3,36-40,31,822
C7731,0,27,M,5222.12,NA,7,26-30,19,807
C7732,0,52,M,337177.01,NA,18,>50,24,106
C7733,0,49,M,68549.58,NA,20,46-50,1,242
C7734,0,52,M,185404.34,SELF-EMP,19,>50,23,520
C7735,0,34,M,75911.86,NA,1,31-35,10,392
C7736,0,29,M,91371.81,NA,8,26-30,9,627
C7737,0,30,M,468948.87,NA,12,26-30,16,916
C7738,0,33,M,92666.12,PROF,11,31-35,23,572
C7739,0,46,M,17102.85,PROF,12,46-50,31,483
C7740,0,34,M,133403.42,NA,14,31-35,7,779
C7741,0,25,M,107018.02,SAL,8,<25,15,552
C7742,0,36,M,10922.46,PROF,1,36-40,7,535
C7743,0,34,M,63598.5,NA,18,31-35,15,632
C7744,0,29,M,70699.74,SELF-EMP,13,26-30,5,639
C7745,0,29,M,295042.66,SELF-EMP,11,26-30,9,107
C7746,0,36,M,641714.56,NA,16,36-40,22,566
C7747,0,39,M,282361.71,NA,5,36-40,9,435
C7748,0,44,M,42496.59,SELF-EMP,11,41-45,24,844
C7749,0,46,M,19592.1,SELF-EMP,13,46-50,20,824
C7750,0,39,M,140794.15,NA,2,36-40,4,373
C7751,0,55,M,42003.71,NA,14,>50,4,448
C7752,0,29,M,38553.4,PROF,5,26-30,31,148
C7753,0,29,M,291293.08,NA,3,26-30,30,127
C7754,0,30,M,18266.51,SELF-EMP,14,26-30,23,270
C7755,0,32,M,527154.55,SELF-EMP,13,31-35,29,182
C7756,0,54,M,414904.43,SELF-EMP,6,>50,28,136
C7757,0,28,M,365823.81,SAL,17,26-30,6,427
C7758,0,39,M,221275.02,NA,9,36-40,31,446
C7759,0,36,M,103861.85,SELF-EMP,19,36-40,10,985
C7760,0,26,M,78788.75,NA,7,26-30,4,267
C7761,0,31,M,256792.85,SELF-EMP,6,31-35,20,177
C7762,0,31,M,62344.6,NA,18,31-35,28,812
C7763,0,24,M,225963.23,NA,17,<25,28,294
C7764,0,24,M,692449.63,NA,7,<25,31,635
C7765,0,29,M,107394.01,SELF-EMP,13,26-30,19,536
C7766,0,26,M,122628.75,PROF,11,26-30,28,639
C7767,0,24,M,296841.01,NA,8,<25,14,991
C7768,0,24,M,54051.75,NA,20,<25,27,874
C7769,0,48,M,78453.12,NA,3,46-50,25,192
C7770,0,34,M,19172.29,SELF-EMP,18,31-35,29,864
C7771,0,41,M,297399.37,NA,10,41-45,16,984
C7772,0,50,M,108171.03,SAL,13,46-50,13,299
C7773,0,54,M,77820.92,NA,5,>50,10,808
C7774,0,50,M,372015.34,NA,12,46-50,26,469
C7775,0,41,M,777103.35,NA,1,41-45,7,395
C7776,0,43,M,147488.79,NA,4,41-45,6,882
C7777,0,44,M,11240.66,NA,0,41-45,16,413
C7778,0,55,M,161442.04,PROF,13,>50,5,508
C7779,0,53,M,246600.93,NA,13,>50,26,554
C7780,0,55,M,68507.02,PROF,18,>50,25,517
C7781,0,53,M,92863.6,PROF,20,>50,20,295
C7782,0,48,M,111547.1,NA,17,46-50,4,154
C7783,0,51,M,390695.11,NA,10,>50,27,918
C7784,0,37,M,340889.07,NA,0,36-40,21,293
C7785,0,47,M,267573.69,SELF-EMP,12,46-50,15,991
C7786,0,51,M,348272.94,NA,1,>50,9,960
C7787,0,49,M,714876.8,PROF,7,46-50,23,705
C7788,0,49,M,221168.46,SELF-EMP,12,46-50,29,414
C7789,0,29,M,270497.67,NA,3,26-30,7,305
C7790,0,52,M,356371.56,NA,16,>50,3,595
C7791,0,34,M,36483.72,NA,18,31-35,26,722
C7792,0,54,M,103139.15,NA,11,>50,27,696
C7793,0,45,M,172284.71,SAL,18,41-45,26,618
C7794,0,50,M,403543.4,SAL,19,46-50,25,232
C7795,0,51,M,36072.03,SAL,8,>50,16,628
C7796,0,47,M,40526.1,SAL,5,46-50,1,786
C7797,0,55,M,23683.66,SELF-EMP,5,>50,25,865
C7798,0,32,M,16214.7,NA,17,31-35,30,365
C7799,0,45,M,75834.94,NA,20,41-45,0,710
C7800,0,45,M,292615.89,NA,20,41-45,7,518
C7801,0,40,M,39616.83,NA,4,36-40,15,165
C7802,0,27,M,60561.28,SELF-EMP,10,26-30,26,685
C7803,0,48,M,5827.04,NA,7,46-50,7,844
C7804,0,50,M,100683.64,NA,7,46-50,1,248
C7805,0,48,M,21594.11,NA,7,46-50,14,303
C7806,0,44,M,80791.65,SELF-EMP,10,41-45,19,221
C7807,0,52,M,317604.8,PROF,2,>50,5,379
C7808,0,45,M,136963.16,SELF-EMP,17,41-45,1,373
C7809,0,30,M,196582.03,SELF-EMP,15,26-30,18,980
C7810,0,29,M,31253.88,NA,12,26-30,29,674
C7811,0,29,M,292974.28,NA,6,26-30,19,134
C7812,0,49,M,76255.28,NA,11,46-50,24,164
C7813,0,29,M,47201.39,NA,12,26-30,27,607
C7814,0,52,M,171527.88,NA,0,>50,13,698
C7815,0,51,M,161962.19,PROF,6,>50,1,153
C7816,0,36,M,113998.03,NA,16,36-40,20,666
